IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,DISAGGR_1,UNIT
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Costa Rica,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Costa Rica,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Costa Rica,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Costa Rica,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Costa Rica,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Costa Rica,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Costa Rica,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Costa Rica,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Costa Rica,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Costa Rica,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Costa Rica,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Costa Rica,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Costa Rica,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Costa Rica,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Costa Rica,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Costa Rica,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Costa Rica,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Costa Rica,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Costa Rica,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Costa Rica,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Costa Rica,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Costa Rica,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Costa Rica,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Costa Rica,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Costa Rica,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Costa Rica,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Costa Rica,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Costa Rica,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Costa Rica,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Costa Rica,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Bosnia and Herzegovina,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Bosnia and Herzegovina,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Bosnia and Herzegovina,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Bosnia and Herzegovina,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Bosnia and Herzegovina,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Bosnia and Herzegovina,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Bosnia and Herzegovina,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Bosnia and Herzegovina,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Bosnia and Herzegovina,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Bosnia and Herzegovina,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Bosnia and Herzegovina,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Bosnia and Herzegovina,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Bosnia and Herzegovina,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Bosnia and Herzegovina,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Botswana,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Botswana,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Botswana,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Bahamas,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Bahamas,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Bahamas,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Bahamas,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Bahamas,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Bahamas,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Bahamas,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Bahamas,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Bahamas,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Bahamas,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Bahamas,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Bahamas,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Bahamas,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Bahamas,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Bahamas,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Bahamas,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Bahamas,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Bahamas,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Bahamas,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Costa Rica,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Costa Rica,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Côte d'Ivoire,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Côte d'Ivoire,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Côte d'Ivoire,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Côte d'Ivoire,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Côte d'Ivoire,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Côte d'Ivoire,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Côte d'Ivoire,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Côte d'Ivoire,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Côte d'Ivoire,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Côte d'Ivoire,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Côte d'Ivoire,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Côte d'Ivoire,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Côte d'Ivoire,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Côte d'Ivoire,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Côte d'Ivoire,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Côte d'Ivoire,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Anguilla,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Anguilla,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Anguilla,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Anguilla,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Anguilla,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Anguilla,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Anguilla,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Anguilla,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Anguilla,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Anguilla,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Anguilla,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Anguilla,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Anguilla,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Anguilla,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Anguilla,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Anguilla,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Anguilla,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Anguilla,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Barbados,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Barbados,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Barbados,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Barbados,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Barbados,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Barbados,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Barbados,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Barbados,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Barbados,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Barbados,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Barbados,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Barbados,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Barbados,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Barbados,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Barbados,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Barbados,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Barbados,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Barbados,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Barbados,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Barbados,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Barbados,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Barbados,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Barbados,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Barbados,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Chile,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Chile,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Chile,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Chile,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Chile,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Chile,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Chile,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Chile,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Chile,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Chile,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Chile,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Chile,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Botswana,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2011,Botswana,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Botswana,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Botswana,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Botswana,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Botswana,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Botswana,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Botswana,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Botswana,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Botswana,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Botswana,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Botswana,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Botswana,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Botswana,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Botswana,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Botswana,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Botswana,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Botswana,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Botswana,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Botswana,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Botswana,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Botswana,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Botswana,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Botswana,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Botswana,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Botswana,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Botswana,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Botswana,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Botswana,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Botswana,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Botswana,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Botswana,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Botswana,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Botswana,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Botswana,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Botswana,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Chile,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Chile,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Chile,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Chile,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Chile,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Chile,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Chile,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Chile,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Chile,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Chile,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2017,Chile,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Chile,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Chile,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Chile,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Chile,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2018,Chile,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Chile,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Chile,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Chile,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Aruba,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Aruba,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Aruba,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Aruba,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Aruba,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Aruba,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Aruba,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Aruba,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Aruba,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Aruba,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Aruba,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Aruba,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Aruba,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Aruba,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Aruba,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Aruba,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Aruba,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Aruba,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Aruba,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Andorra,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2012,Andorra,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Andorra,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Andorra,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Andorra,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Andorra,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2013,Andorra,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Andorra,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Andorra,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Andorra,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Andorra,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Andorra,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Andorra,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Andorra,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Andorra,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Andorra,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Andorra,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Andorra,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2016,Andorra,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Chile,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2019,Chile,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Chile,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Chile,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Chile,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Chile,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2020,Chile,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Chile,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Chile,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Chile,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Chile,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2021,Chile,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Chile,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Chile,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Chile,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Chile,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2022,Chile,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Chile,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2023,Chile,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Côte d'Ivoire,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Côte d'Ivoire,Bacteriologically confirmed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Côte d'Ivoire,Clinically diagnosed pulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2014,Côte d'Ivoire,Extrapulmonary TB,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Côte d'Ivoire,All,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Côte d'Ivoire,New TB episode,Number
7F164BF877D36D,TB_notif_num,Number of people diagnosed with TB,2015,Côte d'Ivoire,Bacteriologically confirmed pulmonary TB,Number
