IND_ID,IND_CODE,INDICATOR_NAME,YEAR,COUNTRY,DISAGGR_1,DISAGGR_2,UNIT
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Antigua and Barbuda,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Antigua and Barbuda,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Antigua and Barbuda,Female,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Male,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Male,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Male,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Male,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Male,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Male,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Female,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Female,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Female,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Female,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Female,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Female,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Female,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,France,Female,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,French Polynesia,Male,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,French Polynesia,Male,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Greenland,Female,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Greenland,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Greenland,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Grenada,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Grenada,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Grenada,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Grenada,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Male,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Male,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Male,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Male,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Male,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Male,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Male,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Male,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Male,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Female,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Female,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Female,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Female,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Female,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Female,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Female,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Female,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Female,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Female,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Female,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Female,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Female,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Female,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Female,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Female,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Female,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Female,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Female,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Female,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,British Virgin Islands,Female,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,British Virgin Islands,Female,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,British Virgin Islands,Female,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,British Virgin Islands,Female,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,British Virgin Islands,Female,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,British Virgin Islands,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,British Virgin Islands,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,British Virgin Islands,Female,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Male,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Male,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Male,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Male,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Argentina,Female,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Male,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Male,5-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Male,15-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Male,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Female,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Female,5-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Female,15-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Female,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Female,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Croatia,Female,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Male,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Male,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Male,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Male,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Male,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Male,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Central African Republic,Female,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Central African Republic,Female,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Central African Republic,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Central African Republic,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Central African Republic,Female,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Chad,Male,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Chad,Male,5-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Chad,Male,15-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Chad,Male,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Chad,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Chad,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Chad,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Female,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Armenia,Female,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Australia,Male,0-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Australia,Male,15-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Australia,Male,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Australia,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Australia,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Australia,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Australia,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Australia,Female,0-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Australia,Female,15-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Female,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Female,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Female,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Female,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Female,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Female,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Female,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cuba,Female,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Male,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Male,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guam,Female,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Male,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Male,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Male,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Male,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Male,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Male,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Female,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Guatemala,Female,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Male,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Male,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Female,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Female,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Female,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Female,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Female,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Brunei Darussalam,Female,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Male,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Male,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Male,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Male,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Male,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Male,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Male,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Male,65 years and older,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Female,0-4 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Female,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Female,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Female,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Cyprus,Female,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Dominica,Female,5-9 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Dominica,Female,10-14 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Dominica,Female,15-19 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Dominica,Female,20-24 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Dominica,Female,25-34 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Dominica,Female,35-44 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Dominica,Female,45-54 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Dominica,Female,55-64 years,Number
BEF9EE59AF36F8,TB_notification_agesex_num,Number of people diagnosed with a new episode of TB by age groups and sex,2023,Dominica,Female,65 years and older,Number
